FMCG Category,Order Region,Budget Month,Budgeted Sales,Budgeted Cost
Pet Care,Caribbean,2017-11-01,124.38,93.28
Pet Care,Caribbean,2017-12-01,121.41,91.06
Pet Care,Caribbean,2018-01-01,118.02,88.52
Pet Care,Central Africa,2015-01-01,22.53,16.9
Pet Care,Central Africa,2015-02-01,22.74,17.05
Pet Care,Central Africa,2015-03-01,21.48,16.11
Pet Care,Central Africa,2015-04-01,21.44,16.08
Pet Care,Central Africa,2015-05-01,22.1,16.57
Pet Care,Central Africa,2015-06-01,21.74,16.31
Pet Care,Central Africa,2015-07-01,21.19,15.89
Pet Care,Central Africa,2015-08-01,20.76,15.57
Pet Care,Central Africa,2015-09-01,21.67,16.25
Pet Care,Central Africa,2015-10-01,22.72,17.04
Pet Care,Central Africa,2015-11-01,22.52,16.89
Pet Care,Central Africa,2015-12-01,20.99,15.75
Pet Care,Central Africa,2016-01-01,21.45,16.09
Pet Care,Central Africa,2016-02-01,23.67,17.76
Pet Care,Central Africa,2016-03-01,22.73,17.05
Pet Care,Central Africa,2016-04-01,21.4,16.05
Pet Care,Central Africa,2016-05-01,22.02,16.52
Pet Care,Central Africa,2016-06-01,23.44,17.58
Pet Care,Central Africa,2016-07-01,21.39,16.04
Pet Care,Central Africa,2016-08-01,22.36,16.77
Pet Care,Central Africa,2016-09-01,21.48,16.11
Pet Care,Central Africa,2016-10-01,23.62,17.71
Pet Care,Central Africa,2016-11-01,21.43,16.07
Pet Care,Central Africa,2016-12-01,23.8,17.85
Pet Care,Central Africa,2017-01-01,23.89,17.92
Pet Care,Central Africa,2017-02-01,23.52,17.64
Pet Care,Central Africa,2017-03-01,23.3,17.48
Pet Care,Central Africa,2017-04-01,24.32,18.24
Pet Care,Central Africa,2017-05-01,23.85,17.89
Pet Care,Central Africa,2017-06-01,23.35,17.51
Pet Care,Central Africa,2017-07-01,23.79,17.84
Pet Care,Central Africa,2017-08-01,23.82,17.86
Pet Care,Central Africa,2017-09-01,23.15,17.36
Pet Care,Central Africa,2017-10-01,24.82,18.62
Pet Care,Central Africa,2017-11-01,24.49,18.37
Pet Care,Central Africa,2017-12-01,23.47,17.6
Pet Care,Central Africa,2018-01-01,25.25,18.93
Pet Care,Northern Europe,2015-01-01,125.84,94.38
Pet Care,Northern Europe,2015-02-01,130.59,97.95
Pet Care,Northern Europe,2015-03-01,122.97,92.23
Pet Care,Northern Europe,2015-04-01,124.68,93.51
Pet Care,Northern Europe,2015-05-01,127.81,95.85
Pet Care,Northern Europe,2015-06-01,123.45,92.59
Pet Care,Northern Europe,2015-07-01,131.71,98.78
Pet Care,Northern Europe,2015-08-01,126.09,94.57
Pet Care,Northern Europe,2015-09-01,123.61,92.71
Pet Care,Northern Europe,2015-10-01,132.01,99.01
Pet Care,Northern Europe,2015-11-01,127.55,95.66
Pet Care,Northern Europe,2015-12-01,131.12,98.34
Pet Care,Northern Europe,2016-01-01,124.96,93.72
Pet Care,Northern Europe,2016-02-01,127.82,95.87
Pet Care,Northern Europe,2016-03-01,134.16,100.62
Pet Care,Northern Europe,2016-04-01,125.27,93.96
Pet Care,Northern Europe,2016-05-01,137.35,103.01
Pet Care,Northern Europe,2016-06-01,130.67,98.0
Pet Care,Northern Europe,2016-07-01,139.3,104.47
Pet Care,Northern Europe,2016-08-01,134.52,100.89
Pet Care,Northern Europe,2016-09-01,125.59,94.2
Pet Care,Northern Europe,2016-10-01,129.58,97.18
Pet Care,Northern Europe,2016-11-01,132.75,99.56
Pet Care,Northern Europe,2016-12-01,128.83,96.62
Pet Care,Northern Europe,2017-01-01,132.59,99.44
Pet Care,Northern Europe,2017-02-01,144.67,108.5
Pet Care,Northern Europe,2017-03-01,138.17,103.62
Pet Care,Northern Europe,2017-04-01,140.04,105.03
Pet Care,Northern Europe,2017-05-01,139.0,104.25
Pet Care,Northern Europe,2017-06-01,136.27,102.2
Pet Care,Northern Europe,2017-07-01,143.0,107.25
Pet Care,Northern Europe,2017-08-01,133.62,100.22
Pet Care,Northern Europe,2017-09-01,144.49,108.37
Pet Care,Northern Europe,2017-10-01,141.43,106.07
Pet Care,Northern Europe,2017-11-01,130.85,98.14
Pet Care,Northern Europe,2017-12-01,141.66,106.24
Pet Care,Northern Europe,2018-01-01,143.43,107.58
Pet Care,North Africa,2015-01-01,43.15,32.37
Pet Care,North Africa,2015-02-01,40.63,30.48
Pet Care,North Africa,2015-03-01,42.83,32.12
Pet Care,North Africa,2015-04-01,39.25,29.44
Pet Care,North Africa,2015-05-01,41.81,31.36
Pet Care,North Africa,2015-06-01,39.48,29.61
Pet Care,North Africa,2015-07-01,43.28,32.46
Pet Care,North Africa,2015-08-01,40.32,30.24
Pet Care,North Africa,2015-09-01,42.84,32.13
Pet Care,North Africa,2015-10-01,42.67,32.0
Pet Care,North Africa,2015-11-01,40.26,30.2
Pet Care,North Africa,2015-12-01,40.8,30.6
Pet Care,North Africa,2016-01-01,45.9,34.42
Pet Care,North Africa,2016-02-01,43.34,32.5
Pet Care,North Africa,2016-03-01,41.38,31.04
Pet Care,North Africa,2016-04-01,45.38,34.03
Pet Care,North Africa,2016-05-01,44.6,33.45
Pet Care,North Africa,2016-06-01,44.69,33.52
Pet Care,North Africa,2016-07-01,41.66,31.24
Pet Care,North Africa,2016-08-01,43.47,32.6
Pet Care,North Africa,2016-09-01,42.34,31.75
Pet Care,North Africa,2016-10-01,44.6,33.45
Pet Care,North Africa,2016-11-01,41.94,31.46
Pet Care,North Africa,2016-12-01,45.78,34.33
Pet Care,North Africa,2017-01-01,44.13,33.1
Pet Care,North Africa,2017-02-01,46.35,34.76
Pet Care,North Africa,2017-03-01,45.47,34.1
Pet Care,North Africa,2017-04-01,48.02,36.01
Pet Care,North Africa,2017-05-01,46.74,35.06
Pet Care,North Africa,2017-06-01,45.35,34.01
Pet Care,North Africa,2017-07-01,45.18,33.89
Pet Care,North Africa,2017-08-01,44.53,33.39
Pet Care,North Africa,2017-09-01,47.19,35.39
Pet Care,North Africa,2017-10-01,44.62,33.46
Pet Care,North Africa,2017-11-01,47.12,35.34
Pet Care,North Africa,2017-12-01,43.88,32.91
Pet Care,North Africa,2018-01-01,49.22,36.91
Pet Care,West of USA,2015-01-01,106.79,80.1
Pet Care,West of USA,2015-02-01,105.17,78.88
Pet Care,West of USA,2015-03-01,99.42,74.57
Pet Care,West of USA,2015-04-01,105.69,79.27
Pet Care,West of USA,2015-05-01,103.75,77.81
Pet Care,West of USA,2015-06-01,98.81,74.11
Pet Care,West of USA,2015-07-01,107.54,80.65
Pet Care,West of USA,2015-08-01,103.97,77.98
Pet Care,West of USA,2015-09-01,104.24,78.18
Pet Care,West of USA,2015-10-01,99.07,74.3
Pet Care,West of USA,2015-11-01,97.79,73.34
Pet Care,West of USA,2015-12-01,101.54,76.16
Pet Care,West of USA,2016-01-01,111.89,83.92
Pet Care,West of USA,2016-02-01,105.11,78.83
Pet Care,West of USA,2016-03-01,111.13,83.35
Pet Care,West of USA,2016-04-01,101.37,76.03
Pet Care,West of USA,2016-05-01,111.64,83.73
Pet Care,West of USA,2016-06-01,112.22,84.17
Pet Care,West of USA,2016-07-01,101.33,76.0
Pet Care,West of USA,2016-08-01,108.54,81.4
Pet Care,West of USA,2016-09-01,107.49,80.62
Pet Care,West of USA,2016-10-01,111.95,83.97
Pet Care,West of USA,2016-11-01,105.77,79.33
Pet Care,West of USA,2016-12-01,105.77,79.32
Pet Care,West of USA,2017-01-01,109.35,82.01
Pet Care,West of USA,2017-02-01,107.83,80.87
Pet Care,West of USA,2017-03-01,111.68,83.76
Pet Care,West of USA,2017-04-01,113.11,84.83
Pet Care,West of USA,2017-05-01,116.36,87.27
Pet Care,West of USA,2017-06-01,115.11,86.33
Pet Care,West of USA,2017-07-01,116.9,87.68
Pet Care,West of USA,2017-08-01,111.22,83.41
Pet Care,West of USA,2017-09-01,117.37,88.03
Pet Care,West of USA,2017-10-01,107.38,80.53
Pet Care,West of USA,2017-11-01,117.94,88.45
Pet Care,West of USA,2017-12-01,108.19,81.14
Pet Care,West of USA,2018-01-01,116.73,87.55
Pet Care,US Center,2015-01-01,70.89,53.17
Pet Care,US Center,2015-02-01,74.39,55.8
Pet Care,US Center,2015-03-01,71.46,53.6
Pet Care,US Center,2015-04-01,77.55,58.16
Pet Care,US Center,2015-05-01,74.67,56.0
Pet Care,US Center,2015-06-01,77.05,57.79
Pet Care,US Center,2015-07-01,77.13,57.85
Pet Care,US Center,2015-08-01,75.64,56.73
Pet Care,US Center,2015-09-01,72.08,54.06
Pet Care,US Center,2015-10-01,73.27,54.95
Pet Care,US Center,2015-11-01,79.46,59.59
Pet Care,US Center,2015-12-01,75.8,56.85
Pet Care,US Center,2016-01-01,75.71,56.78
Pet Care,US Center,2016-02-01,81.69,61.27
Pet Care,US Center,2016-03-01,80.17,60.13
Pet Care,US Center,2016-04-01,83.12,62.34
Pet Care,US Center,2016-05-01,76.72,57.54
Pet Care,US Center,2016-06-01,75.57,56.68
Pet Care,US Center,2016-07-01,78.67,59.0
Pet Care,US Center,2016-08-01,76.62,57.47
Pet Care,US Center,2016-09-01,83.55,62.66
Pet Care,US Center,2016-10-01,80.33,60.24
Pet Care,US Center,2016-11-01,83.72,62.79
Pet Care,US Center,2016-12-01,79.65,59.74
Pet Care,US Center,2017-01-01,85.46,64.09
Pet Care,US Center,2017-02-01,87.45,65.59
Pet Care,US Center,2017-03-01,87.07,65.31
Pet Care,US Center,2017-04-01,87.83,65.87
Pet Care,US Center,2017-05-01,79.46,59.6
Pet Care,US Center,2017-06-01,78.52,58.89
Pet Care,US Center,2017-07-01,79.38,59.54
Pet Care,US Center,2017-08-01,84.34,63.25
Pet Care,US Center,2017-09-01,85.24,63.93
Pet Care,US Center,2017-10-01,81.74,61.3
Pet Care,US Center,2017-11-01,80.32,60.24
Pet Care,US Center,2017-12-01,85.96,64.47
Pet Care,US Center,2018-01-01,89.66,67.25
Pet Care,West Africa,2015-01-01,47.35,35.51
Pet Care,West Africa,2015-02-01,49.83,37.37
Pet Care,West Africa,2015-03-01,45.92,34.44
Pet Care,West Africa,2015-04-01,48.55,36.41
Pet Care,West Africa,2015-05-01,45.33,34.0
Pet Care,West Africa,2015-06-01,46.9,35.17
Pet Care,West Africa,2015-07-01,44.84,33.63
Pet Care,West Africa,2015-08-01,45.4,34.05
Pet Care,West Africa,2015-09-01,48.07,36.05
Pet Care,West Africa,2015-10-01,49.31,36.98
Pet Care,West Africa,2015-11-01,46.46,34.85
Pet Care,West Africa,2015-12-01,49.63,37.22
Pet Care,West Africa,2016-01-01,49.52,37.14
Pet Care,West Africa,2016-02-01,49.18,36.88
Pet Care,West Africa,2016-03-01,50.67,38.01
Pet Care,West Africa,2016-04-01,52.46,39.35
Pet Care,West Africa,2016-05-01,51.04,38.28
Pet Care,West Africa,2016-06-01,50.8,38.1
Pet Care,West Africa,2016-07-01,51.6,38.7
Pet Care,West Africa,2016-08-01,48.31,36.23
Pet Care,West Africa,2016-09-01,50.13,37.6
Pet Care,West Africa,2016-10-01,48.49,36.37
Pet Care,West Africa,2016-11-01,49.89,37.42
Pet Care,West Africa,2016-12-01,48.78,36.58
Pet Care,West Africa,2017-01-01,52.33,39.25
Pet Care,West Africa,2017-02-01,51.37,38.53
Pet Care,West Africa,2017-03-01,51.99,38.99
Pet Care,West Africa,2017-04-01,53.8,40.35
Pet Care,West Africa,2017-05-01,53.87,40.41
Pet Care,West Africa,2017-06-01,53.24,39.93
Pet Care,West Africa,2017-07-01,52.04,39.03
Pet Care,West Africa,2017-08-01,52.0,39.0
Pet Care,West Africa,2017-09-01,49.84,37.38
Pet Care,West Africa,2017-10-01,52.2,39.15
Pet Care,West Africa,2017-11-01,52.62,39.46
Pet Care,West Africa,2017-12-01,52.09,39.07
Pet Care,West Africa,2018-01-01,55.17,41.38
Pet Care,East Africa,2015-01-01,24.21,18.16
Pet Care,East Africa,2015-02-01,24.46,18.35
Pet Care,East Africa,2015-03-01,22.81,17.1
Pet Care,East Africa,2015-04-01,23.2,17.4
Pet Care,East Africa,2015-05-01,24.98,18.73
Pet Care,East Africa,2015-06-01,22.31,16.74
Pet Care,East Africa,2015-07-01,24.45,18.33
Pet Care,East Africa,2015-08-01,23.5,17.62
Pet Care,East Africa,2015-09-01,23.89,17.92
Pet Care,East Africa,2015-10-01,23.53,17.65
Pet Care,East Africa,2015-11-01,24.4,18.3
Pet Care,East Africa,2015-12-01,23.63,17.72
Pet Care,East Africa,2016-01-01,25.84,19.38
Pet Care,East Africa,2016-02-01,23.95,17.96
Pet Care,East Africa,2016-03-01,24.09,18.06
Pet Care,East Africa,2016-04-01,26.02,19.52
Pet Care,East Africa,2016-05-01,25.74,19.3
Pet Care,East Africa,2016-06-01,24.92,18.69
Pet Care,East Africa,2016-07-01,24.95,18.72
Pet Care,East Africa,2016-08-01,23.85,17.89
Pet Care,East Africa,2016-09-01,24.88,18.66
Pet Care,East Africa,2016-10-01,26.22,19.66
Pet Care,East Africa,2016-11-01,25.17,18.87
Pet Care,East Africa,2016-12-01,24.91,18.68
Pet Care,East Africa,2017-01-01,25.37,19.03
Pet Care,East Africa,2017-02-01,25.84,19.38
Pet Care,East Africa,2017-03-01,27.04,20.28
Pet Care,East Africa,2017-04-01,26.45,19.84
Pet Care,East Africa,2017-05-01,25.51,19.13
Pet Care,East Africa,2017-06-01,26.06,19.54
Pet Care,East Africa,2017-07-01,26.9,20.18
Pet Care,East Africa,2017-08-01,24.77,18.58
Pet Care,East Africa,2017-09-01,24.73,18.55
Pet Care,East Africa,2017-10-01,27.19,20.39
Pet Care,East Africa,2017-11-01,26.31,19.73
Pet Care,East Africa,2017-12-01,25.18,18.88
Pet Care,East Africa,2018-01-01,28.35,21.26
Pet Care,Southern Europe,2015-01-01,119.83,89.87
Pet Care,Southern Europe,2015-02-01,113.7,85.28
Pet Care,Southern Europe,2015-03-01,125.65,94.23
Pet Care,Southern Europe,2015-04-01,120.91,90.68
Pet Care,Southern Europe,2015-05-01,122.93,92.2
Pet Care,Southern Europe,2015-06-01,115.83,86.87
Pet Care,Southern Europe,2015-07-01,118.24,88.68
Pet Care,Southern Europe,2015-08-01,120.59,90.44
Pet Care,Southern Europe,2015-09-01,122.16,91.62
Pet Care,Southern Europe,2015-10-01,126.67,95.0
Pet Care,Southern Europe,2015-11-01,118.92,89.19
Pet Care,Southern Europe,2015-12-01,119.42,89.57
Pet Care,Southern Europe,2016-01-01,129.11,96.83
Pet Care,Southern Europe,2016-02-01,128.1,96.07
Pet Care,Southern Europe,2016-03-01,120.81,90.61
Pet Care,Southern Europe,2016-04-01,131.34,98.51
Pet Care,Southern Europe,2016-05-01,132.26,99.2
Pet Care,Southern Europe,2016-06-01,121.41,91.06
Pet Care,Southern Europe,2016-07-01,123.09,92.32
Pet Care,Southern Europe,2016-08-01,131.38,98.54
Pet Care,Southern Europe,2016-09-01,131.75,98.81
Pet Care,Southern Europe,2016-10-01,124.38,93.28
Pet Care,Southern Europe,2016-11-01,129.57,97.18
Pet Care,Southern Europe,2016-12-01,124.17,93.12
Pet Care,Southern Europe,2017-01-01,137.74,103.31
Pet Care,Southern Europe,2017-02-01,134.27,100.71
Pet Care,Southern Europe,2017-03-01,134.36,100.77
Pet Care,Southern Europe,2017-04-01,131.39,98.54
Pet Care,Southern Europe,2017-05-01,140.15,105.11
Pet Care,Southern Europe,2017-06-01,132.57,99.43
Pet Care,Southern Europe,2017-07-01,126.7,95.02
Pet Care,Southern Europe,2017-08-01,126.29,94.72
Pet Care,Southern Europe,2017-09-01,128.91,96.68
Pet Care,Southern Europe,2017-10-01,129.81,97.36
Pet Care,Southern Europe,2017-11-01,135.15,101.36
Pet Care,Southern Europe,2017-12-01,137.76,103.32
Pet Care,Southern Europe,2018-01-01,144.88,108.66
Pet Care,East of USA,2015-01-01,91.18,68.38
Pet Care,East of USA,2015-02-01,83.53,62.65
Pet Care,East of USA,2015-03-01,83.38,62.54
Pet Care,East of USA,2015-04-01,86.16,64.62
Pet Care,East of USA,2015-05-01,89.53,67.15
Pet Care,East of USA,2015-06-01,84.69,63.52
Pet Care,East of USA,2015-07-01,85.14,63.85
Pet Care,East of USA,2015-08-01,89.1,66.82
Pet Care,East of USA,2015-09-01,89.38,67.04
Pet Care,East of USA,2015-10-01,86.29,64.72
Pet Care,East of USA,2015-11-01,87.23,65.42
Pet Care,East of USA,2015-12-01,91.1,68.33
Pet Care,East of USA,2016-01-01,96.27,72.2
Pet Care,East of USA,2016-02-01,91.5,68.62
Pet Care,East of USA,2016-03-01,94.82,71.11
Pet Care,East of USA,2016-04-01,93.31,69.98
Pet Care,East of USA,2016-05-01,95.42,71.56
Pet Care,East of USA,2016-06-01,93.77,70.32
Pet Care,East of USA,2016-07-01,96.19,72.14
Pet Care,East of USA,2016-08-01,88.73,66.54
Pet Care,East of USA,2016-09-01,90.89,68.17
Pet Care,East of USA,2016-10-01,97.24,72.93
Pet Care,East of USA,2016-11-01,87.74,65.81
Pet Care,East of USA,2016-12-01,92.72,69.54
Pet Care,East of USA,2017-01-01,97.69,73.27
Pet Care,East of USA,2017-02-01,99.54,74.65
Pet Care,East of USA,2017-03-01,100.57,75.43
Pet Care,East of USA,2017-04-01,103.32,77.49
Pet Care,East of USA,2017-05-01,95.61,71.71
Pet Care,East of USA,2017-06-01,101.08,75.81
Pet Care,East of USA,2017-07-01,94.93,71.2
Pet Care,East of USA,2017-08-01,93.7,70.27
Pet Care,East of USA,2017-09-01,97.37,73.03
Pet Care,East of USA,2017-10-01,91.96,68.97
Pet Care,East of USA,2017-11-01,99.92,74.94
Pet Care,East of USA,2017-12-01,102.46,76.84
Pet Care,East of USA,2018-01-01,100.61,75.46
Pet Care,Canada,2015-01-01,11.64,8.73
Pet Care,Canada,2015-02-01,12.36,9.27
Pet Care,Canada,2015-03-01,12.67,9.5
Pet Care,Canada,2015-04-01,12.65,9.48
Pet Care,Canada,2015-05-01,12.37,9.28
Pet Care,Canada,2015-06-01,12.74,9.55
Pet Care,Canada,2015-07-01,12.14,9.1
Pet Care,Canada,2015-08-01,12.59,9.45
Pet Care,Canada,2015-09-01,11.87,8.9
Pet Care,Canada,2015-10-01,12.16,9.12
Pet Care,Canada,2015-11-01,12.95,9.71
Pet Care,Canada,2015-12-01,11.98,8.98
Pet Care,Canada,2016-01-01,12.38,9.29
Pet Care,Canada,2016-02-01,12.89,9.67
Pet Care,Canada,2016-03-01,12.65,9.49
Pet Care,Canada,2016-04-01,13.03,9.78
Pet Care,Canada,2016-05-01,12.83,9.62
Pet Care,Canada,2016-06-01,12.87,9.65
Pet Care,Canada,2016-07-01,13.18,9.89
Pet Care,Canada,2016-08-01,13.27,9.96
Pet Care,Canada,2016-09-01,13.54,10.15
Pet Care,Canada,2016-10-01,12.53,9.4
Pet Care,Canada,2016-11-01,12.64,9.48
Pet Care,Canada,2016-12-01,12.6,9.45
Pet Care,Canada,2017-01-01,13.73,10.29
Pet Care,Canada,2017-02-01,12.95,9.71
Pet Care,Canada,2017-03-01,13.85,10.39
Pet Care,Canada,2017-04-01,12.83,9.62
Pet Care,Canada,2017-05-01,13.24,9.93
Pet Care,Canada,2017-06-01,13.3,9.98
Pet Care,Canada,2017-07-01,13.96,10.47
Pet Care,Canada,2017-08-01,14.16,10.62
Pet Care,Canada,2017-09-01,12.97,9.72
Pet Care,Canada,2017-10-01,13.93,10.45
Pet Care,Canada,2017-11-01,14.2,10.65
Pet Care,Canada,2017-12-01,14.12,10.59
Pet Care,Canada,2018-01-01,13.78,10.33
Pet Care,Southern Africa,2015-01-01,14.89,11.17
Pet Care,Southern Africa,2015-02-01,14.99,11.24
Pet Care,Southern Africa,2015-03-01,14.21,10.66
Pet Care,Southern Africa,2015-04-01,14.44,10.83
Pet Care,Southern Africa,2015-05-01,14.52,10.89
Pet Care,Southern Africa,2015-06-01,15.1,11.33
Pet Care,Southern Africa,2015-07-01,14.64,10.98
Pet Care,Southern Africa,2015-08-01,15.3,11.47
Pet Care,Southern Africa,2015-09-01,14.15,10.61
Pet Care,Southern Africa,2015-10-01,14.99,11.24
Pet Care,Southern Africa,2015-11-01,14.8,11.1
Pet Care,Southern Africa,2015-12-01,15.46,11.6
Pet Care,Southern Africa,2016-01-01,15.49,11.62
Pet Care,Southern Africa,2016-02-01,15.84,11.88
Pet Care,Southern Africa,2016-03-01,16.17,12.13
Pet Care,Southern Africa,2016-04-01,16.0,12.0
Pet Care,Southern Africa,2016-05-01,14.69,11.02
Pet Care,Southern Africa,2016-06-01,15.03,11.28
Pet Care,Southern Africa,2016-07-01,15.56,11.67
Pet Care,Southern Africa,2016-08-01,15.77,11.83
Pet Care,Southern Africa,2016-09-01,15.61,11.71
Pet Care,Southern Africa,2016-10-01,15.81,11.86
Pet Care,Southern Africa,2016-11-01,15.62,11.72
Pet Care,Southern Africa,2016-12-01,16.04,12.03
Pet Care,Southern Africa,2017-01-01,16.73,12.55
Pet Care,Southern Africa,2017-02-01,16.16,12.12
Pet Care,Southern Africa,2017-03-01,15.41,11.56
Pet Care,Southern Africa,2017-04-01,16.9,12.67
Pet Care,Southern Africa,2017-05-01,16.59,12.44
Pet Care,Southern Africa,2017-06-01,15.95,11.97
Pet Care,Southern Africa,2017-07-01,16.06,12.05
Pet Care,Southern Africa,2017-08-01,15.64,11.73
Pet Care,Southern Africa,2017-09-01,15.63,11.72
Pet Care,Southern Africa,2017-10-01,16.71,12.53
Pet Care,Southern Africa,2017-11-01,16.44,12.33
Pet Care,Southern Africa,2017-12-01,16.66,12.49
Pet Care,Southern Africa,2018-01-01,17.05,12.79
Pet Care,Central Asia,2015-01-01,7.13,5.34
Pet Care,Central Asia,2015-02-01,7.46,5.59
Pet Care,Central Asia,2015-03-01,7.15,5.37
Pet Care,Central Asia,2015-04-01,7.0,5.25
Pet Care,Central Asia,2015-05-01,7.12,5.34
Pet Care,Central Asia,2015-06-01,7.23,5.43
Pet Care,Central Asia,2015-07-01,6.69,5.02
Pet Care,Central Asia,2015-08-01,6.82,5.11
Pet Care,Central Asia,2015-09-01,6.87,5.15
Pet Care,Central Asia,2015-10-01,7.39,5.54
Pet Care,Central Asia,2015-11-01,7.03,5.27
Pet Care,Central Asia,2015-12-01,6.95,5.21
Pet Care,Central Asia,2016-01-01,7.32,5.49
Pet Care,Central Asia,2016-02-01,7.31,5.49
Pet Care,Central Asia,2016-03-01,7.24,5.43
Pet Care,Central Asia,2016-04-01,7.15,5.36
Pet Care,Central Asia,2016-05-01,7.86,5.9
Pet Care,Central Asia,2016-06-01,7.06,5.3
Pet Care,Central Asia,2016-07-01,7.67,5.75
Pet Care,Central Asia,2016-08-01,7.53,5.65
Pet Care,Central Asia,2016-09-01,7.09,5.32
Pet Care,Central Asia,2016-10-01,7.08,5.31
Pet Care,Central Asia,2016-11-01,7.79,5.84
Pet Care,Central Asia,2016-12-01,7.35,5.51
Pet Care,Central Asia,2017-01-01,7.51,5.63
Pet Care,Central Asia,2017-02-01,7.47,5.6
Pet Care,Central Asia,2017-03-01,7.45,5.59
Pet Care,Central Asia,2017-04-01,8.01,6.01
Pet Care,Central Asia,2017-05-01,7.42,5.57
Pet Care,Central Asia,2017-06-01,8.01,6.01
Pet Care,Central Asia,2017-07-01,7.59,5.7
Pet Care,Central Asia,2017-08-01,7.53,5.65
Pet Care,Central Asia,2017-09-01,7.84,5.88
Pet Care,Central Asia,2017-10-01,8.05,6.04
Pet Care,Central Asia,2017-11-01,7.97,5.97
Pet Care,Central Asia,2017-12-01,7.39,5.55
Pet Care,Central Asia,2018-01-01,7.98,5.99
Pet Care,Eastern Europe,2015-01-01,48.11,36.08
Pet Care,Eastern Europe,2015-02-01,48.83,36.62
Pet Care,Eastern Europe,2015-03-01,49.89,37.41
Pet Care,Eastern Europe,2015-04-01,47.77,35.83
Pet Care,Eastern Europe,2015-05-01,52.33,39.25
Pet Care,Eastern Europe,2015-06-01,52.82,39.61
Pet Care,Eastern Europe,2015-07-01,49.1,36.83
Pet Care,Eastern Europe,2015-08-01,53.08,39.81
Pet Care,Eastern Europe,2015-09-01,49.12,36.84
Pet Care,Eastern Europe,2015-10-01,48.67,36.5
Pet Care,Eastern Europe,2015-11-01,52.7,39.52
Pet Care,Eastern Europe,2015-12-01,49.01,36.75
Pet Care,Eastern Europe,2016-01-01,54.23,40.68
Pet Care,Eastern Europe,2016-02-01,53.88,40.41
Pet Care,Eastern Europe,2016-03-01,54.05,40.54
Pet Care,Eastern Europe,2016-04-01,54.41,40.8
Pet Care,Eastern Europe,2016-05-01,52.91,39.68
Pet Care,Eastern Europe,2016-06-01,53.44,40.08
Pet Care,Eastern Europe,2016-07-01,50.16,37.62
Pet Care,Eastern Europe,2016-08-01,50.05,37.54
Pet Care,Eastern Europe,2016-09-01,52.16,39.12
Pet Care,Eastern Europe,2016-10-01,55.52,41.64
Pet Care,Eastern Europe,2016-11-01,51.29,38.47
Pet Care,Eastern Europe,2016-12-01,50.85,38.14
Pet Care,Eastern Europe,2017-01-01,58.17,43.63
